cast_id,cast_name
1057.0,Emeka Nwagbaraocha
1058.0,Anthony Oseyemi
1059.0,Oluwabukola Thomas
1060.0,Soibifaa Dokubo
1061.0,Master P
1062.0,Anthony Johnson
1063.0,Gretchen Palmer
1064.0,Frantz Turner
1065.0,Richard Keats
1066.0,Joe Estevez
1067.0,William Knight
1068.0,Anthony Boswell
1069.0,Tommy 'Tiny' Lister
1070.0,Helen Martin
1071.0,John Witherspoon
1072.0,Mia X
1073.0,Omar Epps
1074.0,LL Cool J
1075.0,Nia Long
1076.0,Pam Grier
1077.0,Hill Harper
1078.0,Jake Weber
1079.0,David Patrick Kelly
1080.0,Veronica Webb
1081.0,Ron Canada
1082.0,Robert LaSardo
1083.0,Gano Grills
1084.0,Ivonne Coll
1085.0,Don Harvey
1086.0,Mya
1087.0,Nasir 'Nas' Jones
1088.0,Jermaine Dupri
1089.0,Jay Chou
1090.0,Anne Suzuki
1091.0,Edison Chen
1092.0,Anthony Wong Chau-sang
1093.0,Shawn Yue
1094.0,Chapman To
1095.0,Jordan Chan
1096.0,Kenny Bee
1097.0,Jai Brooks
1098.0,Luke Brooks
1099.0,James Yammouni
1100.0,Daniel Sahyounie
1101.0,Beau Brooks
1102.0,Lori Gardner
1103.0,Kate Bristol
1104.0,Billy Bob Thompson
1105.0,Marc Thompson
1106.0,Erica Schroeder
1107.0,Kensho Ono
1108.0,Yuki Ono
1109.0,Chiwa Saito
1110.0,Yoshimasa Hosoya
1111.0,Hirofumi Nojima
1112.0,Takuya Eguchi
1113.0,Soichiro Hoshi
1114.0,Tatsuhisa Suzuki
1115.0,Go Inoue
1116.0,Ryohei Kimura
1117.0,Kazuya Nakai
1118.0,Kenichi Suzumura
1119.0,Hiroshi Kamiya
1120.0,David Bowie
1121.0,Jennifer Connelly
1122.0,Frank Oz
1123.0,Kevin Clash
1124.0,Anthony Asbury
1125.0,Dave Goelz
1126.0,Brian Henson
1127.0,Ron Mueck
1128.0,Karen Prell
1129.0,Shari Weiser
1130.0,Christopher Egan
1131.0,Gael García Bernal
1132.0,Vanessa Redgrave
1133.0,Franco Nero
1134.0,Luisa Ranieri
1135.0,Marina Massironi
1136.0,Milena Vukotic
1137.0,Marcia DeBonis
1138.0,Luisa De Santis
1139.0,Lidia Biondi
1140.0,Giordano Formenti
1141.0,Chris Egan
1142.0,Katie Douglas
1143.0,Celina Martin
1144.0,Peter Outerbridge
1145.0,Sara Canning
1146.0,Alexis Whelan
1147.0,Amalia Williamson
1148.0,Josette Halpert
1149.0,Kiana Madeira
1150.0,Nick Cannon
1151.0,Christina Milian
1152.0,Kenan Thompson
1153.0,Kal Penn
1154.0,Steve Harvey
1155.0,Al Thompson
1156.0,Ashley Monique Clark
1157.0,Elimu Nelson
1158.0,Nichole Robinson
1159.0,Melissa Schuman
1160.0,Miriam Chin Wah Yeung
1161.0,Singh Hartihan Bitto
1162.0,Isabel Chan
1163.0,Cheung Tat-ming
1164.0,Matt Chow
1165.0,Chui Tien-you
1166.0,Queenie Chu
1167.0,Charmaine Fong
1168.0,Vincent Kok
1169.0,Gerald McRaney
1170.0,Shanna Reed
1171.0,Nicole Dubuc
1172.0,Chelsea Hertford
1173.0,Marisa Ryan
1174.0,Matt Mulhern
1175.0,Beverly Archer
1176.0,Jon Cypher
1177.0,Jack Nicholson
1178.0,Annette Bening
1179.0,Pierce Brosnan
1180.0,Danny DeVito
1181.0,Martin Short
1182.0,Sarah Jessica Parker
1183.0,Michael J. Fox
1184.0,Rod Steiger
1185.0,Tom Jones
1186.0,Lukas Haas
1187.0,Chadwick Boseman
1188.0,Josh Gad
1189.0,Kate Hudson
1190.0,Sterling K. Brown
1191.0,Dan Stevens
1192.0,James Cromwell
1193.0,Keesha Sharp
1194.0,Roger Guenveur Smith
1195.0,Derrick Baskin
1196.0,Barrett Doss
1197.0,Ashton Kutcher
1198.0,Tara Reid
1199.0,Jeffrey Tambor
1200.0,Andy Richter
1201.0,Michael Madsen
1202.0,Jon Abrahams
1203.0,David Koechner
1204.0,Carmen Electra
1205.0,Molly Shannon
1206.0,Ben Stiller
1207.0,Hank Azaria
1208.0,William H. Macy
1209.0,Janeane Garofalo
1210.0,Kel Mitchell
1211.0,Paul Reubens
1212.0,Wes Studi
1213.0,Greg Kinnear
1214.0,Geoffrey Rush
1215.0,Lena Olin
1216.0,Eddie Izzard
1217.0,Artie Lange
1218.0,Pras
1219.0,Claire Forlani
1220.0,Tom Waits
1221.0,Patricio Contreras
1222.0,Alejandro Goic
1223.0,Sergio Hernández
1224.0,Mariana Loyola Ruz
1225.0,Alejandro Trejo
1226.0,Daniel Alcaíno Cuevas
1227.0,Nicolás Poblete
1228.0,Susana Hidalgo
1229.0,Gloria Münchmeyer
1230.0,Robert De Niro
1231.0,James Woods
1232.0,Elizabeth McGovern
1233.0,Treat Williams
1234.0,Tuesday Weld
1235.0,Burt Young
1236.0,Joe Pesci
1237.0,William Forsythe
1238.0,James Hayden
1239.0,Joel McHale
1240.0,Mike Epps
1241.0,Billy Connolly
1242.0,Crispin Glover
1243.0,Steve Schirripa
1244.0,Georgia Engel
1245.0,Diedrich Bader
1246.0,Cody Cameron
1247.0,Fred Stoller
1248.0,Olivia Hack
1249.0,Laurence Fishburne
1250.0,David Hyde Pierce
1251.0,Brandy Norwood
1252.0,William Shatner
1253.0,Ron Howard
1254.0,Kid Rock
1255.0,Ben Stein
1256.0,Kurt Russell
1257.0,Jacinda Barrett
1258.0,Emmy Rossum
1259.0,Mía Maestro
1260.0,Mike Vogel
1261.0,Kevin Dillon
1262.0,Freddy Rodríguez
1263.0,Too $hort
1264.0,B-Real
1265.0,Kurtis Blow
1266.0,Da Brat
1267.0,Grandmaster Caz
1268.0,"Sean ""P. Diddy"" Combs"
1269.0,Chuck D.
1270.0,Desiree Densiti
1271.0,E-40
1272.0,MC Eiht
1273.0,Heavy D
1274.0,Lauryn Hill
1275.0,Ice-T
1276.0,Wyclef Jean
1277.0,Ras Kass
1278.0,KRS-One
1279.0,L.V.
1280.0,Mack 10
1281.0,Craig Mack
1282.0,Method Man
1283.0,Keith Murray
1284.0,The Notorious B.I.G.
1285.0,Q-Tip
1286.0,Raekwon
1287.0,Redman
1288.0,Senen Reyes
1289.0,Busta Rhymes
1290.0,RZA
1291.0,DJ Scratch
1292.0,Erick Sermon
1293.0,Tupac Shakur
1294.0,Adario Strange
1295.0,Suave
1296.0,Djimon Hounsou
1297.0,Jon Voight
1298.0,Olivia Holt
1299.0,Jack Black
1300.0,Joan Cusack
1301.0,Mike White
1302.0,Sarah Silverman
1303.0,Lee Wilkof
1304.0,Kate McGregor-Stewart
1305.0,Adam Pascal
1306.0,Suzzanne Douglas
1307.0,Miranda Cosgrove
1308.0,Kevin Alexander Clark
1309.0,Joey Gaydos Jr.
1310.0,Robert Tsai
1311.0,Veronica Afflerbach
1312.0,Jordan-Claire Green
1313.0,Tyler Oakley
1314.0,Monica Bellucci
1315.0,Cole Hauser
1316.0,Eamonn Walker
1317.0,Johnny Messner
1318.0,Nick Chinlund
1319.0,Charles Ingram
1320.0,Paul Francis
1321.0,Chad Smith
1322.0,Tom Skerritt
1323.0,Malick Bowens
1324.0,Awaovieyi Agie
1325.0,Brooke Shields
1326.0,Christopher Atkins
1327.0,Leo McKern
1328.0,William Daniels
1329.0,Elva Josephson
1330.0,Glenn Kohan
1331.0,Alan Hopgood
1332.0,Gus Mercurio
1333.0,Eddie Murphy
1334.0,J.L. Reate
1335.0,Charles Dance
1336.0,Charlotte Lewis
1337.0,Victor Wong
1338.0,Randall Tex Cobb
1339.0,Shakti Chen
1340.0,Tau Logo
1341.0,Tiger Chung Lee
1342.0,Gregory Peck
1343.0,David Niven
1344.0,Anthony Quinn
1345.0,Stanley Baker
1346.0,Anthony Quayle
1347.0,James Darren
1348.0,Irene Papas
1349.0,Gia Scala
1350.0,James Robertson Justice
1351.0,Richard Harris
1352.0,James Franco
1353.0,Seth Rogen
1354.0,Lizzy Caplan
1355.0,Randall Park
1356.0,Diana Bang
1357.0,Timothy Simons
1358.0,Reese Alexander
1359.0,James Yi
1360.0,Jada Pinkett Smith
1361.0,James Coburn
1362.0,Larry Miller
1363.0,Dave Chappelle
1364.0,John Ales
1365.0,Patricia Wilson
1366.0,Jamal Mixon
1367.0,Janet Jackson
1368.0,Richard Gant
1369.0,Anna Maria Horsford
1370.0,Melinda McGraw
1371.0,Gabriel Williams
1372.0,Chris Elliott
1373.0,Joy Bryant
1374.0,Margaret Avery
1375.0,Mo'Nique
1376.0,Cedric the Entertainer
1377.0,Nicole Ari Parker
1378.0,Michael Clarke Duncan
1379.0,Louis C.K.
1380.0,Clint Eastwood
1381.0,John Malkovich
1382.0,Rene Russo
1383.0,Dylan McDermott
1384.0,Fred Thompson
1385.0,John Mahoney
1386.0,Gregory Alan Williams
1387.0,Jim Curley
1388.0,Sally Hughes
1389.0,Marie Kondo
1390.0,Shin Min-a
1391.0,Kim Seon-ho
1392.0,Lee Sang-yi
1393.0,Gong Min-jeung
1394.0,Kim Young-ok
1395.0,Cho Han-cheul
1396.0,In Gyo-jin
1397.0,Lee Bong-ryeon
1398.0,Cha Cheong-hwa
1399.0,Kang Hyung-suk
1400.0,Kenjiro Tsuda
1401.0,Ramzy Bedia
1402.0,Éric Judor
1403.0,Benoît Magimel
1404.0,Kristin Scott Thomas
1405.0,Élodie Bouchez
1406.0,Édouard Baer
1407.0,Fred Testot
1408.0,Omar Sy
1409.0,Park Yoon-hee
1410.0,Kang Shi-hyun
1411.0,Kim Hyun-wook
1412.0,Lee In-suk
1413.0,Song Ha-rim
1414.0,Satya Dev
1415.0,Priyanka Jawalkar
1416.0,Brahmaji
1417.0,Jeremy Renner
1418.0,Elizabeth Olsen
1419.0,Jon Bernthal
1420.0,Gil Birmingham
1421.0,Kelsey Asbille
1422.0,Tantoo Cardinal
1423.0,Teo Briones
1424.0,Matthew Del Negro
1425.0,Hugh Dillon
1426.0,Julia Jones
1427.0,James Jordan
1428.0,Eric Lange
1429.0,Martin Sensmeier
1430.0,Mason Davis
1431.0,Graham Greene
1432.0,Mithun Chakraborty
1433.0,Tusshar Kapoor
1434.0,Anupam Kher
1435.0,Rajpal Yadav
1436.0,Raima Sen
1437.0,Dilip Prabhavalkar
1438.0,Sanjay Mishra
1439.0,Jung Hae-in
1440.0,Koo Kyo-hwan
1441.0,Kim Sung-kyun
1442.0,Son Suk-ku
1443.0,Frank Ramirez
1444.0,Patricia Castañeda
1445.0,Chela del Río
1446.0,Patrick Delmas
1447.0,María José Martínez
1448.0,Robinson Díaz
1449.0,Juan Ángel
1450.0,Guillermo Olarte
1451.0,Constanza Duque
1452.0,Marcela Carvajal
1453.0,Sanjay Dutt
1454.0,Arjun Rampal
1455.0,Malaika Arora
1456.0,Aashish Chaudhary
1457.0,Neha Uberoi
1458.0,Urmila Matondkar
1459.0,Manoj Joshi
1460.0,Daya Shankar Pandey
1461.0,Pushkar Jog
1462.0,Kulbhushan Kharbanda
1463.0,Addison Rae
1464.0,Tanner Buchanan
1465.0,Rachael Leigh Cook
1466.0,Madison Pettis
1467.0,Isabella Crovetti
1468.0,Matthew Lillard
1469.0,Peyton Meyer
1470.0,Annie Jacob
1471.0,Myra Molloy
1472.0,Kourtney Kardashian
1473.0,Michael J. Woodard
1474.0,Mary Lambert
1475.0,Jonathan Van Ness
1476.0,Haley Tju
1477.0,Brett Gelman
1478.0,Tony Hale
1479.0,Vincent Rodriguez III
1480.0,Annie Potts
1481.0,Jessica Williams
1482.0,Melissa Villaseñor
1483.0,Cathy Vu
1484.0,Flea
1485.0,Efa Iwara
1486.0,Titi Kuti
1487.0,"Charles  ""Charly Boy"" Oputa"
1488.0,Nse Ikpe-Etim
1489.0,Keppy Ekpenyong Bassey
1490.0,Akin Lewis
1491.0,Lord Frank
1492.0,Taiwo Ajai-Lycett
1493.0,Aftab Shivdasani
1494.0,Natassha
1495.0,Dipannita Sharma
1496.0,Himanshu Mallik
1497.0,Vaidya Advai
1498.0,Pushy Anand
1499.0,Shama Deshpande
1500.0,Rajendra Gupta
1501.0,Sohail Khan
1502.0,Isha Koppikar
1503.0,Rati Agnihotri
1504.0,Vrajesh Hirjee
1505.0,Divya Palat
1506.0,Hiten Tejwani
1507.0,Rajendranath Zutshi
1508.0,Esha Deol
1509.0,Kusumit Sana
1510.0,Rishi Kapoor
1511.0,Moon Moon Sen
1512.0,Ashay Chitre
1513.0,Jeetendra
1514.0,Riteish Deshmukh
1515.0,Neha Dhupia
1516.0,Jay Sean
1517.0,Krishna Abhishek
1518.0,Mandana Karimi
1519.0,Shakti Kapoor
1520.0,Darshan Jariwala
1521.0,Sushmita Mukherjee
1522.0,Meghna Naidu
1523.0,Anand Kumar
1524.0,Claudia Ciesla
1525.0,Rohit Shetty
1526.0,Neha Sharma
1527.0,Chunky Pandey
1528.0,Sarah-Jane Dias
1529.0,Razak Khan
1530.0,Kavin Dave
1531.0,Govinda
1532.0,Sushmita Sen
1533.0,Rambha
1534.0,Satish Kaushik
1535.0,Sharad Kapoor
1536.0,Mohnish Bahl
1537.0,Nushrat Bharucha
1538.0,Anshuman Jha
1539.0,Neha Chauhan
1540.0,Rajkummar Rao
1541.0,Arya Banerjee
1542.0,Amit Sial
1543.0,Herry Tangri
1544.0,Vivek Oberoi
1545.0,Zayed Khan
1546.0,Shriya Saran
1547.0,Nikitin Dheer
1548.0,Shabbir Ahluwalia
1549.0,Sunil Shetty
1550.0,Shweta Bhardwaj
1551.0,Ajay Devgn
1552.0,Emraan Hashmi
1553.0,Kangana Ranaut
1554.0,Prachi Desai
1555.0,Randeep Hooda
1556.0,Naved Aslam
1557.0,Asif Basra
1558.0,Avtar Gill
1559.0,Akshay Kumar
1560.0,Imran Khan
1561.0,Sonakshi Sinha
1562.0,Sonali Bendre
1563.0,Sarfaraz Khan
1564.0,Mahesh Manjrekar
1565.0,Abhimanyu Singh
1566.0,Kurush Deboo
1567.0,Pitobash
1568.0,Chetan Hansraj
1569.0,Kainaz Motivala
1570.0,Rajat Kaul
1571.0,Janice
1572.0,Shernaza
1573.0,Mangala Ahire
1574.0,Vinod Rawat
1575.0,Sunny Leone
1576.0,Saahil Prem
1577.0,Parvin Dabas
1578.0,Sandhya Mridul
1579.0,Divya Dutta
1580.0,Soniya Mehra
1581.0,Karan Mehra
1582.0,Charlie Murphy
1583.0,Ruth Bradley
1584.0,Sarah Greene
1585.0,Brian Gleeson
1586.0,Michelle Fairley
1587.0,Ian McElhinney
1588.0,Michael Ford-FitzGerald
1589.0,Paul Reid
1590.0,Barry Ward
1591.0,Tom Turner
1592.0,Perdita Weeks
1593.0,Andrew Simpson
1594.0,Sophie Robinson
1595.0,King & Prince
1596.0,Hey! Say! JUMP
1597.0,KAT-TUN
1598.0,NEWS
1599.0,Kansai Johnny's Jr.
1600.0,Snow Man
1601.0,Tomoyuki Yara
1602.0,Travis Japan
1603.0,Bi shonen
1604.0,SixTONES
1605.0,HiHi Jets
1606.0,Kis-My-Ft2
1607.0,Koichi Domoto
1608.0,Sam Heughan
1609.0,Ruby Rose
1610.0,Andy Serkis
1611.0,Hannah John-Kamen
1612.0,Tom Wilkinson
1613.0,Tom Hopper
1614.0,Noel Clarke
1615.0,Anne Reid
1616.0,Owain Yeoman
1617.0,Jing Lusi
1618.0,Ray Panthaki
1619.0,Richard McCabe
1620.0,Douglas Reith
1621.0,Amitabh Bachchan
1622.0,Arbaaz Khan
1623.0,Abhishek Bachchan
1624.0,Rohit Roy
1625.0,Dia Mirza
1626.0,Amrita Singh
1627.0,Sendhil Ramamurthy
1628.0,Preeti Desai
1629.0,Sundeep Kishan
1630.0,Radhika Apte
1631.0,Girija Oak
1632.0,Alok Chaturvedi
1633.0,Sudhir Chowdhary
1634.0,Vidya Balan
1635.0,Naseeruddin Shah
1636.0,Rajesh Sharma
1637.0,Imran Hasnee
1638.0,Anju Mahendru
1639.0,Takuma Terashima
1640.0,Mikako Komatsu
1641.0,Rie Kugimiya
1642.0,Hiromichi Tezuka
1643.0,Shiori Izawa
1644.0,Shiki Aoki
1645.0,Sayaka Ohara
1646.0,Hochu Otsuka
1647.0,Tia Mowry-Hardrict
1648.0,Anthony Alabi
1649.0,Talia Jackson
1650.0,Isaiah Russell-Bailey
1651.0,Cameron J. Wright
1652.0,Jordyn Raya James
1653.0,Richard Roundtree
1654.0,Bob Ross
1655.0,Zoe Kazan
1656.0,Betty Gabriel
1657.0,Adrian Grenier
1658.0,Phoenix Raei
1659.0,Abraham Lim
1660.0,Jessica Collins
1661.0,Camaron Engels
1662.0,Jaylin Fletcher
1663.0,Liz Alexander
1664.0,Joyce Guy
1665.0,Daniel Henshall
1666.0,Ian Meadows
1667.0,Jamie Timony
1668.0,Steve Mouzakis
1669.0,Becca Lish
1670.0,Maria Wawreniuk
1671.0,Ignacy Liss
1672.0,Michał Sikorski
1673.0,Wojciech Dolatowski
1674.0,Klaudia Koścista
1675.0,Zuzanna Galewicz
1676.0,Marta Nieradkiewicz
1677.0,Sara Celler Jezierska
1678.0,Pola Król
1679.0,Marcin Czarnik
1680.0,Martyna Nowakowska
1681.0,Kathrine Thorborg Johansen
1682.0,Elias Holmen Sørensen
1683.0,André Sørum
1684.0,Kim Fairchild
1685.0,Sara Khorami
1686.0,Terje Strømdahl
1687.0,Øystein Røger
1688.0,Marianne Jonger
1689.0,Martin Karelius
1690.0,Kofi Siriboe
1691.0,Yootha Wong-Loi-Sing
1692.0,Michael Ealy
1693.0,Uzo Aduba
1694.0,Luke Bracey
1695.0,Olga Kurylenko
1696.0,Eliza Taylor
1697.0,Caterina Scorsone
1698.0,Bill Smitrovich
1699.0,Will Patton
1700.0,Amila Terzimehic
1701.0,Lazar Ristovski
1702.0,Mediha Musliovic
1703.0,Brigitte Kali Canales
1704.0,Andrea Cortes
1705.0,Julia Vera
1706.0,Sal Lopez
1707.0,David Oyelowo
1708.0,Rosario Dawson
1709.0,Lonnie Chavis
1710.0,Amiah Miller
1711.0,Alfred Molina
1712.0,Pat Sajak
1713.0,Vanna White
1714.0,Aishwarya Rajesh
1715.0,Vidhu
1716.0,Surya Ganapathy
1717.0,Madhuri
1718.0,Pavel Navageethan
1719.0,Avantika Vandanapu
1720.0,Theo James
1721.0,Mary McDonnell
1722.0,Lara Pulver
1723.0,Graham McTavish
1724.0,Tom Canton
1725.0,David Errigo Jr
1726.0,Jennifer Hale
1727.0,Matt Yang King
1728.0,Darryl Kurylo
1729.0,Melissa Roxburgh
1730.0,Josh Dallas
1731.0,Athena Karkanis
1732.0,J.R. Ramirez
1733.0,Luna Blaise
1734.0,Jack Messina
1735.0,Parveen Kaur
1736.0,Lucía Uribe
1737.0,Flavio Medina
1738.0,Isabella Vazquez Morales
1739.0,Pierre Louis
1740.0,Mercedes Hernández
1741.0,Ahmed El Fishawy
1742.0,Ruby
1743.0,Mohamed Mamdouh
1744.0,Ahmed Malek
1745.0,Asmaa Abulyazeid
1746.0,Samy Maghawry
1747.0,Safaa El-Toukhy
1748.0,Ahmed Kamal
1749.0,Arfa Abdel Rassoul
1750.0,Hana Shiha
1751.0,Paik Jong-won
1752.0,Roy Chiu
1753.0,Ann Hsu
1754.0,Tsai Chen-nan
1755.0,Chung Hsin-ling
1756.0,Lan Wei-hua
1757.0,Peace Yang
1758.0,Huang Lu Tz-yin
1759.0,Jason Momoa
1760.0,Isabela Merced
1761.0,Manuel Garcia-Rulfo
1762.0,Amy Brenneman
1763.0,Adria Arjona
1764.0,Raza Jaffrey
1765.0,Justin Bartha
1766.0,Lex Scott Davis
1767.0,Michael Raymond-James
1768.0,Sandra Oh
1769.0,Jay Duplass
1770.0,Holland Taylor
1771.0,David Morse
1772.0,Bob Balaban
1773.0,Nana Mensah
1774.0,Everly Carganilla
1775.0,Asher Bishop
1776.0,David Tennant
1777.0,Michelle Gomez
1778.0,Brian Stepanek
1779.0,Catherine Taber
1780.0,Liliana Mumy
1781.0,Nika Futterman
1782.0,Cristina Pucelli
1783.0,Jessica DiCicco
1784.0,Lara Jill Miller
1785.0,Paolo Contis
1786.0,Yen Santos
1787.0,Hans Tórgarð
1788.0,Ruby Ruiz
1789.0,Zweden Obias
1790.0,Maria Rianne Castro
1791.0,Arianne Mavis Uera
1792.0,Maricor Canlas
1793.0,Anton Yelchin
1794.0,Jennifer Lawrence
1795.0,Charlie Bewley
1796.0,Alex Kingston
1797.0,Oliver Muirhead
1798.0,Finola Hughes
1799.0,Chris Messina
1800.0,Ben York Jones
1801.0,Jamie Thomas King
1802.0,Philip Froissant
1803.0,Alice Dwyer
1804.0,Hanns Zischler
1805.0,Mercedes Müller
1806.0,Sammy Scheuritzel
1807.0,Lieselotte Voß
1808.0,Katharina Schütz
1809.0,Jodie Leslie Ahlborn
1810.0,Marco Wittorf
1811.0,Ilknur Boyraz
1812.0,Manisha Koirala
1813.0,Nasser
1814.0,Raja Krishnamoorthy
1815.0,Alan C. Lim
1816.0,Smith Foreman
1817.0,Neena-Sinaii Simpo
1818.0,Eli Morse
1819.0,Adelaide Hirasaki
1820.0,Jim Capobianco
1821.0,Anna Chambers
1822.0,Pfifer Chastain
1823.0,Idia Aisien
1824.0,Ndidi Obi
1825.0,Kenneth Okolie
1826.0,Zack Orji
1827.0,Bovi Ugboma
1828.0,Bimbo Ademoye
1829.0,Beverly Osu
1830.0,Beverly Naya
1831.0,Larry Gaaga
1832.0,Shaffy Bello
1833.0,Waje
1834.0,Dulquer Salmaan
1835.0,Nithya Menon
1836.0,Prakash Raj
1837.0,Leela Samson
1838.0,Vinodhini
1839.0,Ramya Subramanian
1840.0,Siva Ananth
1841.0,John Devasahayam
1842.0,Prabhu Lakshman
1843.0,Ludovica Francesconi
1844.0,Giuseppe Maggio
1845.0,Gaja Masciale
1846.0,Jozef Gjura
1847.0,Eleonora Gaggero
1848.0,Franco Ravera
1849.0,Elisabetta Coraini
1850.0,Michele Franco
1851.0,Edoardo Rossi
1852.0,Anmol Limbu
1853.0,Ishika Gurung
1854.0,Manju Chettri
1855.0,Banita Lagun
1856.0,Binod Pradhan
1857.0,Mahindra Bajgai
1858.0,Rupa Tamang
1859.0,Saran Rai
1860.0,Taylor Kitsch
1861.0,Nina Hoss
1862.0,Michael C. Hall
1863.0,Tuppence Middleton
1864.0,Mala Emde
1865.0,Maximilian Ehrenreich
1866.0,Sebastian Koch
1867.0,Anne Ratte-Polle
1868.0,Lena Dörrie
1869.0,Benjamin Sadler
1870.0,Larissa Manoela
1871.0,Thati Lopes
1872.0,Bruno Montaleone
1873.0,David Sherod James
1874.0,Maiara Walsh
1875.0,Flávia Garrafa
1876.0,Kathy-Ann Hart
1877.0,Ray Faiola
1878.0,Noa Graham
1879.0,Elizabeth Banks
1880.0,Gillian Jacobs
1881.0,Sarah Wright
1882.0,Ethan Suplee
1883.0,Bill Burr
1884.0,Ken Davitian
1885.0,Lawrence Gilliard Jr.
1886.0,Alphonso Mcauley
1887.0,Da'Vone McDonald
1888.0,John Marsden
1889.0,Willie Garson
1890.0,Oliver Hudson
1891.0,P.J. Byrne
1892.0,Kaito Ishikawa
1893.0,Asami Seto
1894.0,Nao Toyama
1895.0,Atsumi Tanezaki
1896.0,Maaya Uchida
1897.0,Yurika Kubo
1898.0,Inori Minase
1899.0,Holly Hunter
1900.0,Harvey Keitel
1901.0,Sam Neill
1902.0,Anna Paquin
1903.0,Kerry Walker
1904.0,Genevieve Lemon
1905.0,Tungia Baker
1906.0,Ian Mune
1907.0,Matilda Lambert
1908.0,Ik Ogbonna
1909.0,Prince Sontoye
1910.0,Linda Osifo
1911.0,Emem Inwang
1912.0,Pete Edochie
1913.0,Okon Imeh  Bishop
1914.0,Chinenye Nnebe
1915.0,Femi Adebayo
1916.0,Liza Jacqueline
1917.0,Helena Evangeliou
1918.0,Lisa Ortiz
1919.0,Kerry Williams
1920.0,Gregory Abbey
1921.0,Dan Green
1922.0,Michael Sinterniklaas
1923.0,Suzy Myers
1924.0,Christina Rodriguez
1925.0,Dani Schaffel
1926.0,Sebastian Arcelus
1927.0,Rachael Lillis
1928.0,John David Washington
1929.0,Boyd Holbrook
1930.0,Alicia Vikander
1931.0,Vicky Krieps
1932.0,Lena Kitsopoulou
1933.0,Panos Koronis
1934.0,Maria Votti
1935.0,Rosa Salazar
1936.0,Catherine Keener
1937.0,Jeff Ward
1938.0,Manny Jacinto
1939.0,Hannah Levien
1940.0,Patrick Fischler
1941.0,Tyler Posey
1942.0,Charlet Chung
1943.0,Jorge Diaz
1944.0,Camille Ramsey
1945.0,Luke Youngblood
1946.0,Renée Elise Goldsberry
1947.0,Finnegan Oldfield
1948.0,Nicolas Duvauchelle
1949.0,Guillaume Gouix
1950.0,Garance Marillier
1951.0,Nailia Harzoune
1952.0,Jane Fonda
1953.0,Lily Tomlin
1954.0,Martin Sheen
1955.0,Sam Waterston
1956.0,June Diane Raphael
1957.0,Brooklyn Decker
1958.0,Ethan Embry
1959.0,Baron Vaughn
1960.0,Chino Darín
1961.0,Nancy Dupláa
1962.0,Peter Lanzani
1963.0,Mercedes Morán
1964.0,Diego Peretti
1965.0,Vera Spinetta
1966.0,Nico García Hume
1967.0,Victoria Almeida
1968.0,Santiago Korovsky
1969.0,Patricio Aramburu
1970.0,Alfonso Tort
1971.0,Diego Gentile
1972.0,Néstor Guzzini
1973.0,Daniel Kuzniecka
1974.0,Diana Gómez
1975.0,Silma López
1976.0,Paula Malia
1977.0,Teresa Riott
1978.0,Maxi Iglesias
1979.0,Ibrahim Al Shami
1980.0,Andria Tayeh
1981.0,Rakeen Sa'ad
1982.0,Noor Taher
1983.0,Yara Mustafa
1984.0,Joanna Arida
1985.0,Salsabiela
1986.0,Nadera Emran
1987.0,Reem Saadeh
1988.0,Lokillo Florez
1989.0,Ben Rausch
1990.0,Erica Lindbeck
1991.0,Dante Basco
1992.0,Brando Eaton
1993.0,Stephen Kramer Glickman
1994.0,Caroline Caliston
1995.0,G.K. Bowes
1996.0,Dan McCoy
1997.0,Mike Ezuruonye
1998.0,Juliet Ochienge
1999.0,Angela Okorie
2000.0,Huddah Monroe
2001.0,Catherine Kamau
2002.0,Naomi Mburu
2003.0,Derrick Aduwo
2004.0,Chris Kamau
2005.0,Abubakar Salum
2006.0,Celebrity Landlord
2007.0,Ximena Romo
2008.0,Mabel Cadena
2009.0,Alejandra Herrera
2010.0,Nelly González
2011.0,Samantha Orozco
2012.0,Axel Arenas
2013.0,Esteban Caicedo
2014.0,Paulina Goto
2015.0,Raquel Robles
2016.0,Baby Bátiz
2017.0,Pascacio López
2018.0,Juán Carlos Torres
2019.0,Javier Oliván
2020.0,Claudia Lobo
2021.0,Giovanna Zacarías
2022.0,Joey King
2023.0,Joel Courtney
2024.0,Jacob Elordi
2025.0,Molly Ringwald
2026.0,Taylor Zakhar Perez
2027.0,Maisie Richardson-Sellers
2028.0,Meganne Young
2029.0,Stephen Jennings
2030.0,Colin Firth
2031.0,Stellan Skarsgård
2032.0,Sam Reid
2033.0,Hiroyuki Sanada
2034.0,Michael MacKenzie
2035.0,Tom Stokes
2036.0,Laila Lockhart Kraner
2037.0,Tucker Chandler
2038.0,Juliet Donenfeld
2039.0,Maggi Lowe
2040.0,Donovan Patton
2041.0,Eduardo Franco
2042.0,Tara Strong
2043.0,Secunda Wood
2044.0,Carla Tassara
2045.0,Sainty Nelsen
2046.0,Khemanit Jamikorn
2047.0,Thitipoom Techaapaikhun
2048.0,Kannaporn Puangthong
2049.0,Premmanat Suwannanon
2050.0,Mintita Wattanakul
2051.0,Thames Sanpakit
2052.0,Katareeya Theapchatri
2053.0,Phanuroj Chalermkijporntavee
2054.0,Jirapisit Jaravijit
2055.0,Amparo Grisales
2056.0,Fernando Solórzano
2057.0,Angelica Blandon
2058.0,Katherine Escobar
